,id,order,value
5982,2224,Hero,2.0
5985,2227,Hero,1.0
5986,2228,Hero,6.0
5987,2229,Hero,23.0
5989,2231,Hero,17.0
5992,2234,Hero,1.0
5995,2237,Hero,2.0
5998,2240,Hero,1.0
6001,2243,Hero,1.0
6002,2244,Hero,2.0
6005,2247,Hero,21.0
6008,2250,Hero,2.0
6010,2252,Hero,1.0
6014,2256,Hero,33.0
6015,2257,Hero,6.0
6016,2258,Hero,2.0
6018,2260,Hero,2.0
6019,2261,Hero,1.0
6020,2262,Hero,2.0
6022,2264,Hero,6.0
6023,2265,Hero,2.0
6026,2268,Hero,6.0
6027,2269,Hero,1.0
6028,2270,Hero,2.0
6030,2272,Hero,12.0
6033,2275,Hero,1.0
6034,2276,Hero,2.0
6037,2279,Hero,2.0
6040,2282,Hero,4.0
6041,2283,Hero,1.0
6045,2287,Hero,7.0
6046,2288,Hero,1.0
6047,2289,Hero,2.0
6051,2293,Hero,1.0
6052,2294,Hero,2.0
6053,2295,Hero,21.0
6055,2297,Hero,19.0
6057,2299,Hero,2.0
6058,2300,Hero,1.0
6059,2301,Hero,1.0
6061,2303,Hero,25.0
6062,2304,Hero,23.0
6063,2305,Hero,1.0
6064,2306,Hero,2.0
6066,2308,Hero,6.0
6070,2312,Hero,2.0
6071,2313,Hero,1.0
6076,2318,Hero,2.0
6077,2319,Hero,1.0
6078,2320,Hero,7.0
6080,2322,Hero,4.0
6081,2323,Hero,20.0
6082,2324,Hero,1.0
6083,2325,Hero,1.0
6086,2328,Hero,2.0
6088,2330,Hero,1.0
6089,2331,Hero,6.0
6094,2336,Hero,1.0
6095,2337,Hero,2.0
6097,2339,Hero,47.0
6099,2341,Hero,1.0
6101,2343,Hero,2.0
6105,2347,Hero,15.0
6106,2348,Hero,1.0
6107,2349,Hero,1.0
6108,2350,Hero,2.0
6110,2352,Hero,2.0
6113,2355,Hero,1.0
6114,2356,Hero,13.0
6115,2357,Hero,54.0
6116,2358,Hero,2.0
6117,2359,Hero,1.0
6119,2361,Hero,24.0
6120,2362,Hero,6.0
6122,2364,Hero,2.0
6123,2365,Hero,2.0
6125,2367,Hero,161.0
6126,2368,Hero,1.0
6129,2371,Hero,2.0
6131,2373,Hero,1.0
6133,2375,Hero,6.0
6134,2376,Hero,2.0
6136,2378,Hero,2.0
6140,2382,Hero,1.0
6143,2385,Hero,1.0
6144,2386,Hero,1.0
6149,2391,Hero,2.0
6150,2392,Hero,7.0
6152,2394,Hero,16.0
6155,2397,Hero,1.0
6156,2398,Hero,2.0
6159,2401,Hero,2.0
6160,2402,Hero,15.0
6161,2403,Hero,2.0
6162,2404,Hero,1.0
6167,2409,Hero,10.0
6168,2410,Hero,1.0
6172,2414,Hero,1.0
6173,2415,Hero,2.0
6179,2421,Hero,1.0
6180,2422,Hero,2.0
6182,2424,Hero,10.0
6184,2426,Hero,9.0
6185,2427,Hero,4.0
6186,2428,Hero,2.0
6191,2433,Hero,2.0
6192,2434,Hero,19.0
6193,2435,Hero,1.0
6198,2440,Hero,2.0
6199,2441,Hero,87.0
6200,2442,Hero,1.0
6203,2445,Hero,7.0
6204,2446,Hero,1.0
6205,2447,Hero,2.0
6208,2450,Hero,20.0
6210,2452,Hero,2.0
6211,2453,Hero,1.0
6216,2458,Hero,7.0
6217,2459,Hero,7.0
6219,2461,Hero,12.0
6220,2462,Hero,6.0
6223,2465,Hero,1.0
6224,2466,Hero,2.0
6225,2467,Hero,14.0
6226,2468,Hero,6.0
6227,2469,Hero,99.0
6228,2470,Hero,10.0
6234,2476,Hero,1.0
6235,2477,Hero,2.0
6239,2481,Hero,1.0
6241,2483,Hero,1.0
6245,2487,Hero,1.0
6246,2488,Hero,1.0
6252,2494,Hero,1.0
6253,2495,Hero,1.0
6258,2500,Hero,1.0
6259,2501,Hero,2.0
6261,2503,Hero,6.0
6264,2506,Hero,7.0
6265,2507,Hero,2.0
6268,2510,Hero,126.0
6272,2514,Hero,7.0
6273,2515,Hero,11.0
6274,2516,Hero,1.0
6277,2519,Hero,4.0
6278,2520,Hero,1.0
6285,2527,Hero,1.0
6286,2528,Hero,1.0
6288,2530,Hero,13.0
6289,2531,Hero,6.0
6290,2532,Hero,2.0
6292,2534,Hero,7.0
6296,2538,Hero,1.0
6297,2539,Hero,1.0
6303,2545,Hero,1.0
6304,2546,Hero,2.0
6306,2548,Hero,6.0
6309,2551,Hero,9.0
6310,2552,Hero,2.0
6313,2555,Hero,23.0
6315,2557,Hero,2.0
6316,2558,Hero,1.0
6321,2563,Hero,7.0
6322,2564,Hero,2.0
6323,2565,Hero,25.0
6326,2568,Hero,18.0
6327,2569,Hero,1.0
6328,2570,Hero,2.0
6330,2572,Hero,11.0
6332,2574,Hero,1.0
6333,2575,Hero,2.0
6339,2581,Hero,18.0
6340,2582,Hero,1.0
6341,2583,Hero,2.0
6342,2584,Hero,149.0
6345,2587,Hero,2.0
6346,2588,Hero,2.0
6347,2589,Hero,1.0
6349,2591,Hero,13.0
6350,2592,Hero,1.0
6352,2594,Hero,6.0
6358,2600,Hero,1.0
6359,2601,Hero,2.0
6361,2603,Hero,2.0
6364,2606,Hero,1.0
6365,2607,Hero,1.0
6366,2608,Hero,11.0
6370,2612,Hero,1.0
6371,2613,Hero,2.0
6376,2618,Hero,1.0
6377,2619,Hero,2.0
6380,2622,Hero,24.0
6383,2625,Hero,1.0
6384,2626,Hero,2.0
6386,2628,Hero,1.0
6388,2630,Hero,6.0
6390,2632,Hero,1.0
6391,2633,Hero,2.0
6393,2635,Hero,1.0
6395,2637,Hero,7.0
6399,2641,Hero,1.0
6402,2644,Hero,1.0
6406,2648,Hero,2.0
6407,2649,Hero,1.0
6409,2651,Hero,2.0
6410,2652,Hero,36.0
6412,2654,Hero,1.0
6414,2656,Hero,1.0
6418,2660,Hero,11.0
6420,2662,Hero,2.0
6421,2663,Hero,1.0
6426,2668,Hero,1.0
6428,2670,Hero,2.0
6432,2674,Hero,1.0
6433,2675,Hero,2.0
6434,2676,Hero,1.0
6436,2678,Hero,2.0
6438,2680,Hero,20.0
6445,2687,Hero,2.0
6446,2688,Hero,7.0
6447,2689,Hero,2.0
6451,2693,Hero,1.0
6452,2694,Hero,2.0
6454,2696,Hero,11.0
6456,2698,Hero,2.0
6457,2699,Hero,1.0
6459,2701,Hero,2.0
6462,2704,Hero,1.0
6463,2705,Hero,2.0
6468,2710,Hero,2.0
6469,2711,Hero,1.0
6473,2715,Hero,10.0
6475,2717,Hero,2.0
6481,2723,Hero,2.0
6482,2724,Hero,1.0
6487,2729,Hero,1.0
6488,2730,Hero,2.0
6489,2731,Hero,2.0
6493,2735,Hero,1.0
6494,2736,Hero,17.0
6499,2741,Hero,1.0
6500,2742,Hero,7.0
6502,2744,Hero,6.0
6505,2747,Hero,1.0
6506,2748,Hero,2.0
6512,2754,Hero,1.0
6513,2755,Hero,2.0
6514,2756,Hero,6.0
6516,2758,Hero,2.0
6518,2760,Hero,1.0
6519,2761,Hero,6.0
6525,2767,Hero,6.0
6526,2768,Hero,2.0
6527,2769,Hero,7.0
6529,2771,Hero,7.0
6530,2772,Hero,7.0
6531,2773,Hero,7.0
6534,2776,Hero,1.0
6536,2778,Hero,2.0
6538,2780,Hero,11.0
6539,2781,Hero,2.0
6541,2783,Hero,1.0
6544,2786,Hero,26.0
6550,2792,Hero,6.0
6552,2794,Hero,2.0
6555,2797,Hero,1.0
6556,2798,Hero,19.0
6559,2801,Hero,2.0
6560,2802,Hero,1.0
6561,2803,Hero,2.0
6567,2809,Hero,2.0
6568,2810,Hero,1.0
6571,2813,Hero,1.0
6572,2814,Hero,2.0
6577,2819,Hero,10.0
6578,2820,Hero,2.0
6584,2826,Hero,16.0
6585,2827,Hero,2.0
6589,2831,Hero,2.0
6591,2833,Hero,1.0
6597,2839,Hero,1.0
6598,2840,Hero,2.0
6602,2844,Hero,18.0
6603,2845,Hero,1.0
6606,2848,Hero,1.0
6607,2849,Hero,6.0
6609,2851,Hero,2.0
6614,2856,Hero,1.0
6615,2857,Hero,2.0
6616,2858,Hero,149.0
6619,2861,Hero,13.0
6620,2862,Hero,6.0
6621,2863,Hero,1.0
6622,2864,Hero,2.0
6623,2865,Hero,14.0
6624,2866,Hero,6.0
6625,2867,Hero,2.0
6627,2869,Hero,26.0
6632,2874,Hero,1.0
6633,2875,Hero,2.0
6639,2881,Hero,1.0
6640,2882,Hero,1.0
6644,2886,Hero,12.0
6646,2888,Hero,2.0
6650,2892,Hero,1.0
6652,2894,Hero,193.0
6653,2895,Hero,6.0
6657,2899,Hero,1.0
6658,2900,Hero,2.0
6663,2905,Hero,6.0
6664,2906,Hero,4.0
6668,2910,Hero,2.0
6669,2911,Hero,2.0
6670,2912,Hero,1.0
6671,2913,Hero,6.0
6674,2916,Hero,2.0
6676,2918,Hero,1.0
6681,2923,Hero,1.0
6682,2924,Hero,2.0
6685,2927,Hero,2.0
6688,2930,Hero,1.0
6689,2931,Hero,2.0
6690,2932,Hero,123.0
6692,2934,Hero,1.0
6694,2936,Hero,15.0
6696,2938,Hero,1.0
6697,2939,Hero,2.0
6699,2941,Hero,13.0
6703,2945,Hero,1.0
6704,2946,Hero,2.0
6705,2947,Hero,2.0
6709,2951,Hero,1.0
6710,2952,Hero,2.0
6715,2957,Hero,1.0
6718,2960,Hero,1.0
6720,2962,Hero,1.0
6721,2963,Hero,7.0
6725,2967,Hero,2.0
6728,2970,Hero,2.0
6729,2971,Hero,2.0
6732,2974,Hero,1.0
6734,2976,Hero,6.0
6738,2980,Hero,19.0
6739,2981,Hero,145.0
6741,2983,Hero,6.0
6743,2985,Hero,24.0
6744,2986,Hero,7.0
6746,2988,Hero,1.0
6748,2990,Hero,2.0
6752,2994,Hero,1.0
6753,2995,Hero,2.0
6757,2999,Hero,2.0
6760,3002,Hero,1.0
6762,3004,Hero,34.0
6763,3005,Hero,28.0
6764,3006,Hero,1.0
6771,3013,Hero,2.0
6773,3015,Hero,12.0
6775,3017,Hero,2.0
6779,3021,Hero,7.0
6781,3023,Hero,6.0
6783,3025,Hero,1.0
6785,3027,Hero,1.0
6787,3029,Hero,4.0
6789,3031,Hero,2.0
6790,3032,Hero,1.0
6794,3036,Hero,1.0
6795,3037,Hero,6.0
6801,3043,Hero,1.0
6802,3044,Hero,2.0
6807,3049,Hero,1.0
6808,3050,Hero,1.0
6810,3052,Hero,1.0
6812,3054,Hero,2.0
6813,3055,Hero,119.0
6818,3060,Hero,2.0
6821,3063,Hero,1.0
6822,3064,Hero,13.0
6825,3067,Hero,2.0
6826,3068,Hero,1.0
6831,3073,Hero,1.0
6832,3074,Hero,2.0
6837,3079,Hero,2.0
6839,3081,Hero,7.0
6843,3085,Hero,7.0
6844,3086,Hero,1.0
6845,3087,Hero,4.0
6849,3091,Hero,1.0
6850,3092,Hero,12.0
6852,3094,Hero,51.0
6856,3098,Hero,1.0
6857,3099,Hero,7.0
6862,3104,Hero,1.0
6863,3105,Hero,1.0
6868,3110,Hero,2.0
6869,3111,Hero,1.0
6874,3116,Hero,1.0
6875,3117,Hero,2.0
6880,3122,Hero,1.0
6881,3123,Hero,16.0
6886,3128,Hero,6.0
6887,3129,Hero,2.0
6891,3133,Hero,2.0
6893,3135,Hero,1.0
6894,3136,Hero,1.0
6895,3137,Hero,200.0
6896,3138,Hero,1.0
6899,3141,Hero,2.0
6901,3143,Hero,1.0
6902,3144,Hero,1.0
6903,3145,Hero,11.0
6907,3149,Hero,1.0
6908,3150,Hero,2.0
6910,3152,Hero,6.0
6914,3156,Hero,1.0
6915,3157,Hero,2.0
6916,3158,Hero,2.0
6917,3159,Hero,167.0
6918,3160,Hero,6.0
6919,3161,Hero,6.0
6922,3164,Hero,1.0
6923,3165,Hero,24.0
6928,3170,Hero,2.0
6929,3171,Hero,1.0
6933,3175,Hero,6.0
6934,3176,Hero,2.0
6935,3177,Hero,1.0
6937,3179,Hero,23.0
6939,3181,Hero,2.0
6941,3183,Hero,1.0
6945,3187,Hero,1.0
6946,3188,Hero,1.0
6947,3189,Hero,11.0
6951,3193,Hero,2.0
6952,3194,Hero,1.0
6953,3195,Hero,1.0
6957,3199,Hero,1.0
6958,3200,Hero,1.0
6965,3207,Hero,2.0
6966,3208,Hero,4.0
6967,3209,Hero,6.0
6968,3210,Hero,2.0
6971,3213,Hero,2.0
6972,3214,Hero,1.0
6974,3216,Hero,2.0
6977,3219,Hero,1.0
6978,3220,Hero,2.0
6979,3221,Hero,2.0
6980,3222,Hero,165.0
6982,3224,Hero,11.0
6985,3227,Hero,1.0
6986,3228,Hero,2.0
6988,3230,Hero,24.0
6990,3232,Hero,1.0
6991,3233,Hero,2.0
6997,3239,Hero,1.0
6998,3240,Hero,2.0
7001,3243,Hero,90.0
7002,3244,Hero,2.0
7008,3250,Hero,1.0
7009,3251,Hero,2.0
7010,3252,Hero,2.0
7011,3253,Hero,47.0
7012,3254,Hero,6.0
7013,3255,Hero,6.0
7014,3256,Hero,1.0
7015,3257,Hero,2.0
7018,3260,Hero,11.0
7020,3262,Hero,34.0
7022,3264,Hero,1.0
7027,3269,Hero,1.0
7028,3270,Hero,2.0
7029,3271,Hero,19.0
7030,3272,Hero,7.0
7032,3274,Hero,2.0
7033,3275,Hero,13.0
7034,3276,Hero,2.0
7035,3277,Hero,1.0
7039,3281,Hero,1.0
7042,3284,Hero,1.0
7044,3286,Hero,2.0
7045,3287,Hero,2.0
7047,3289,Hero,24.0
7051,3293,Hero,2.0
7053,3295,Hero,1.0
7055,3297,Hero,1.0
7057,3299,Hero,1.0
7060,3302,Hero,11.0
7063,3305,Hero,2.0
7064,3306,Hero,15.0
7066,3308,Hero,2.0
7070,3312,Hero,1.0
7071,3313,Hero,7.0
7076,3318,Hero,7.0
7077,3319,Hero,1.0
7081,3323,Hero,2.0
7082,3324,Hero,1.0
7086,3328,Hero,1.0
7087,3329,Hero,2.0
7088,3330,Hero,1.0
7093,3335,Hero,1.0
7095,3337,Hero,13.0
7098,3340,Hero,2.0
7100,3342,Hero,24.0
7103,3345,Hero,1.0
7104,3346,Hero,7.0
7105,3347,Hero,14.0
7107,3349,Hero,10.0
7111,3353,Hero,2.0
7112,3354,Hero,1.0
7117,3359,Hero,1.0
7118,3360,Hero,2.0
7122,3364,Hero,2.0
7124,3366,Hero,14.0
7128,3370,Hero,11.0
7130,3372,Hero,15.0
7131,3373,Hero,1.0
7135,3377,Hero,1.0
7136,3378,Hero,51.0
7139,3381,Hero,11.0
7141,3383,Hero,2.0
7142,3384,Hero,1.0
7143,3385,Hero,22.0
7148,3390,Hero,1.0
7149,3391,Hero,2.0
7153,3395,Hero,1.0
7155,3397,Hero,7.0
7156,3398,Hero,6.0
7160,3402,Hero,1.0
7161,3403,Hero,2.0
7167,3409,Hero,1.0
7168,3410,Hero,2.0
7169,3411,Hero,163.0
7171,3413,Hero,23.0
7172,3414,Hero,1.0
7176,3418,Hero,17.0
7179,3421,Hero,2.0
7181,3423,Hero,6.0
7183,3425,Hero,1.0
7184,3426,Hero,1.0
7186,3428,Hero,16.0
7187,3429,Hero,1.0
7190,3432,Hero,1.0
7193,3435,Hero,1.0
7194,3436,Hero,21.0
7195,3437,Hero,1.0
7199,3441,Hero,1.0
7200,3442,Hero,1.0
7207,3449,Hero,2.0
7208,3450,Hero,1.0
7211,3453,Hero,1.0
7212,3454,Hero,2.0
7218,3460,Hero,2.0
7219,3461,Hero,1.0
7220,3462,Hero,26.0
7224,3466,Hero,1.0
7225,3467,Hero,2.0
7230,3472,Hero,2.0
7232,3474,Hero,1.0
7237,3479,Hero,2.0
7238,3480,Hero,1.0
7241,3483,Hero,30.0
7242,3484,Hero,1.0
7244,3486,Hero,2.0
7248,3490,Hero,2.0
7249,3491,Hero,1.0
7253,3495,Hero,2.0
7255,3497,Hero,1.0
7256,3498,Hero,7.0
7260,3502,Hero,6.0
7261,3503,Hero,1.0
7262,3504,Hero,1.0
7264,3506,Hero,2.0
7267,3509,Hero,5.0
7268,3510,Hero,1.0
7269,3511,Hero,2.0
7271,3513,Hero,2.0
7272,3514,Hero,1.0
7273,3515,Hero,2.0
7276,3518,Hero,11.0
7277,3519,Hero,2.0
7279,3521,Hero,1.0
7280,3522,Hero,2.0
7286,3528,Hero,1.0
7287,3529,Hero,200.0
7289,3531,Hero,1.0
7291,3533,Hero,23.0
7292,3534,Hero,1.0
7293,3535,Hero,7.0
7294,3536,Hero,15.0
7298,3540,Hero,2.0
7299,3541,Hero,7.0
7300,3542,Hero,1.0
7302,3544,Hero,2.0
7304,3546,Hero,2.0
7305,3547,Hero,2.0
7306,3548,Hero,1.0
7311,3553,Hero,8.0
7312,3554,Hero,2.0
7317,3559,Hero,1.0
7318,3560,Hero,1.0
7319,3561,Hero,7.0
7324,3566,Hero,8.0
7325,3567,Hero,2.0
7326,3568,Hero,169.0
7328,3570,Hero,21.0
7330,3572,Hero,1.0
7331,3573,Hero,2.0
7335,3577,Hero,1.0
7337,3579,Hero,2.0
7340,3582,Hero,1.0
7343,3585,Hero,2.0
7345,3587,Hero,2.0
7349,3591,Hero,1.0
7350,3592,Hero,2.0
7354,3596,Hero,4.0
7355,3597,Hero,1.0
7356,3598,Hero,15.0
7357,3599,Hero,2.0
7361,3603,Hero,1.0
7362,3604,Hero,21.0
7367,3609,Hero,6.0
7368,3610,Hero,1.0
7369,3611,Hero,1.0
7374,3616,Hero,1.0
7375,3617,Hero,2.0
7376,3618,Hero,1.0
7377,3619,Hero,2.0
7383,3625,Hero,7.0
7384,3626,Hero,2.0
7385,3627,Hero,207.0
7386,3628,Hero,1.0
7387,3629,Hero,6.0
7389,3631,Hero,1.0
7391,3633,Hero,7.0
7394,3636,Hero,19.0
7395,3637,Hero,2.0
7396,3638,Hero,11.0
7398,3640,Hero,23.0
7402,3644,Hero,2.0
7403,3645,Hero,1.0
7408,3650,Hero,1.0
7409,3651,Hero,2.0
7415,3657,Hero,1.0
7416,3658,Hero,1.0
7418,3660,Hero,205.0
7421,3663,Hero,7.0
7422,3664,Hero,1.0
7428,3670,Hero,2.0
7429,3671,Hero,1.0
7432,3674,Hero,6.0
7435,3677,Hero,12.0
7436,3678,Hero,1.0
7438,3680,Hero,1.0
7439,3681,Hero,2.0
7446,3688,Hero,1.0
7447,3689,Hero,32.0
7451,3693,Hero,1.0
7452,3694,Hero,2.0
7454,3696,Hero,37.0
7458,3700,Hero,1.0
7459,3701,Hero,2.0
7461,3703,Hero,4.0
7464,3706,Hero,1.0
7465,3707,Hero,2.0
7470,3712,Hero,1.0
7471,3713,Hero,2.0
7477,3719,Hero,1.0
7478,3720,Hero,2.0
7482,3724,Hero,1.0
7483,3725,Hero,2.0
7484,3726,Hero,2.0
7488,3730,Hero,2.0
7490,3732,Hero,1.0
7496,3738,Hero,2.0
7497,3739,Hero,1.0
7498,3740,Hero,9.0
7501,3743,Hero,23.0
7502,3744,Hero,2.0
7507,3749,Hero,1.0
7508,3750,Hero,1.0
7514,3756,Hero,1.0
7515,3757,Hero,2.0
7516,0,b320204a,103.0
7588,72,b320204a,6.0
7616,100,b320204a,2.0
11274,0,b1e54afb,7.0
11288,14,b1e54afb,4.0
11296,22,b1e54afb,24.0
11312,38,b1e54afb,6.0
11330,56,b1e54afb,2.0
11369,95,b1e54afb,2.0
11371,97,b1e54afb,13.0
15033,1,d721d87f,64.0
15034,2,d721d87f,30.0
15037,5,d721d87f,6.0
15119,87,d721d87f,1.0
18791,1,936f1c34,1.0
22549,1,8193de36,64.0
22574,26,8193de36,2.0
26308,2,8cdb835b,2.0
26313,7,8cdb835b,1.0
26314,8,8cdb835b,2.0
30066,2,926e9ef3,5.0
30098,34,926e9ef3,1.0
33825,3,137d7ccf,1.0
33901,79,137d7ccf,1.0
33913,91,137d7ccf,4.0
37583,3,2b68cf2f,1.0
37596,16,2b68cf2f,15.0
37619,39,2b68cf2f,1.0
37665,85,2b68cf2f,2.0
41342,4,dac84931,1.0
41345,7,dac84931,4.0
41361,23,dac84931,9.0
41433,95,dac84931,2.0
45100,4,eea51419,2.0
48859,5,97b17537,2.0
48890,36,97b17537,2.0
48912,58,97b17537,4.0
48939,85,97b17537,2.0
48948,94,97b17537,2.0
48956,102,97b17537,1.0
52617,5,eb71cea7,1.0
52683,71,eb71cea7,1.0
52695,83,eb71cea7,1.0
52728,116,eb71cea7,35.0
52740,128,eb71cea7,8.0
56376,6,aaebd052,1.0
56379,9,aaebd052,2.0
56438,68,aaebd052,2.0
60134,6,e76d4caa,2.0
60139,11,e76d4caa,1.0
60250,122,e76d4caa,1.0
63893,7,bc8016bf,4.0
63898,12,bc8016bf,1.0
63901,15,bc8016bf,1.0
63961,75,bc8016bf,1.0
63974,88,bc8016bf,2.0
63987,101,bc8016bf,6.0
64003,117,bc8016bf,1.0
64006,120,bc8016bf,1.0
67652,8,a22b5bd2,6.0
67685,41,a22b5bd2,1.0
71410,8,96731f00,6.0
71446,44,96731f00,2.0
71459,57,96731f00,1.0
75169,9,77a35c41,1.0
75177,17,77a35c41,4.0
75195,35,77a35c41,6.0
75204,44,77a35c41,9.0
78927,9,997bc02,6.0
78994,76,997bc02,2.0
82685,9,156f2e89,6.0
82692,16,156f2e89,15.0
82709,33,156f2e89,2.0
82717,41,156f2e89,2.0
86444,10,c3ad6ce8,2.0
86509,75,c3ad6ce8,2.0
90202,10,cfe9ad4,2.0
90230,38,cfe9ad4,17.0
90252,60,cfe9ad4,35.0
93960,10,359dee9f,1.0
93985,35,359dee9f,1.0
97719,11,62681e1f,2.0
97774,66,62681e1f,6.0
101477,11,1b754f2e,7.0
101535,69,1b754f2e,2.0
105235,11,1e3369b4,7.0
108994,12,ee4bfdc0,8.0
108999,17,ee4bfdc0,4.0
112752,12,fbdcb3cd,8.0
112849,109,fbdcb3cd,2.0
116511,13,a78ac565,1.0
116544,46,a78ac565,2.0
116556,58,a78ac565,4.0
116557,59,a78ac565,15.0
116590,92,a78ac565,164.0
120269,13,94c130dd,1.0
120282,26,94c130dd,1.0
120307,51,94c130dd,2.0
124028,14,3273fe6e,4.0
124094,80,3273fe6e,6.0
124095,81,3273fe6e,14.0
124133,119,3273fe6e,162.0
127786,14,b7fc29c7,4.0
127821,49,b7fc29c7,1.0
131545,15,eedb0081,122.0
131562,32,eedb0081,1.0
131578,48,eedb0081,20.0
131579,49,eedb0081,2.0
131603,73,eedb0081,6.0
135303,15,2c4757a0,7.0
139062,16,2e43b56f,1.0
139063,17,2e43b56f,40.0
139132,86,2e43b56f,1.0
139147,101,2e43b56f,6.0
142821,17,695035e7,1.0
142839,35,695035e7,6.0
142847,43,695035e7,1.0
142849,45,695035e7,2.0
142857,53,695035e7,178.0
146580,18,c04dd443,14.0
146584,22,c04dd443,24.0
146585,23,c04dd443,9.0
146618,56,c04dd443,15.0
150338,18,5eaa9508,2.0
150347,27,5eaa9508,2.0
154096,18,b10d68,14.0
154102,24,b10d68,1.0
157855,19,eb8248d,1.0
161613,19,4984a449,58.0
161720,126,4984a449,4.0
161723,129,4984a449,1.0
161760,166,4984a449,7.0
165371,19,13be943f,58.0
165411,59,13be943f,1.0
165414,62,13be943f,2.0
165441,89,13be943f,2.0
169130,20,b3c79867,1.0
172888,20,ca790410,6.0
172954,86,ca790410,2.0
172959,91,ca790410,1.0
176646,20,7977cd91,13.0
176658,32,7977cd91,6.0
180405,21,3eac9493,1.0
180413,29,3eac9493,1.0
180422,38,3eac9493,6.0
184163,21,cd50d489,1.0
184180,38,cd50d489,1.0
184233,91,cd50d489,11.0
184256,114,cd50d489,1.0
187922,22,4f0d5bdf,2.0
191681,23,63acbf,2.0
191736,78,63acbf,9.0
191776,118,63acbf,2.0
195440,24,4ecf31e8,7.0
195493,77,4ecf31e8,13.0
195499,83,4ecf31e8,2.0
199198,24,7acf51f1,7.0
199284,110,7acf51f1,2.0
202957,25,36365b56,40.0
206716,26,2acec9dd,2.0
206772,82,2acec9dd,2.0
210475,27,c32eb800,2.0
210485,37,c32eb800,2.0
210486,38,c32eb800,17.0
210502,54,c32eb800,1.0
210507,59,c32eb800,2.0
214234,28,7ed2d002,2.0
214246,40,7ed2d002,2.0
214313,107,7ed2d002,2.0
217993,29,79bf141b,2.0
218044,80,79bf141b,2.0
218067,103,79bf141b,7.0
221751,29,73070942,2.0
225510,30,5e2941e0,1.0
225525,45,5e2941e0,2.0
225540,60,5e2941e0,35.0
225541,61,5e2941e0,2.0
229269,31,99b85cd2,6.0
229336,98,99b85cd2,4.0
229366,128,99b85cd2,2.0
233027,31,e569ae65,2.0
233032,36,e569ae65,1.0
233033,37,e569ae65,15.0
236786,32,c566ae03,6.0
240546,34,c4c0a8f1,7.0
240553,41,c4c0a8f1,2.0
240559,47,c4c0a8f1,1.0
240581,69,c4c0a8f1,1.0
240590,78,c4c0a8f1,2.0
240593,81,c4c0a8f1,1.0
244304,34,7e908c94,7.0
244322,52,7e908c94,185.0
244348,78,7e908c94,9.0
244357,87,7e908c94,6.0
244362,92,7e908c94,1.0
244391,121,7e908c94,2.0
244397,127,7e908c94,1.0
248064,36,6dfb7906,2.0
248065,37,6dfb7906,58.0
251823,37,d7cf31a6,1.0
251842,56,d7cf31a6,1.0
255584,40,8c667f33,2.0
259344,42,ac94bf25,23.0
259354,52,ac94bf25,24.0
259357,55,ac94bf25,2.0
263102,42,547fb560,2.0
266860,42,d52c6b44,23.0
270619,43,55bddf57,7.0
274377,43,27f5f944,7.0
274382,48,27f5f944,2.0
278136,44,e0d22964,9.0
278139,47,e0d22964,2.0
278162,70,e0d22964,7.0
278190,98,e0d22964,4.0
281899,49,52b4778b,2.0
285658,50,5c6fffb9,2.0
285732,124,5c6fffb9,2.0
289417,51,78b5a7a6,1.0
293175,51,e15457d3,2.0
293217,93,e15457d3,1.0
296934,52,d5ede33a,185.0
300693,53,3d4c2c38,178.0
300701,61,3d4c2c38,1.0
300727,87,3d4c2c38,37.0
300759,119,3d4c2c38,1.0
304451,53,c808e4c,7.0
304495,97,c808e4c,1.0
308210,54,52cba3a,2.0
311968,54,4ce4b280,9.0
311976,62,4ce4b280,47.0
311977,63,4ce4b280,2.0
315726,54,9d5e094,9.0
315751,79,9d5e094,2.0
315777,105,9d5e094,1.0
319485,55,c3d37870,7.0
323243,55,6c7b4fa7,7.0
323272,84,6c7b4fa7,2.0
327002,56,528e7793,15.0
327045,99,528e7793,2.0
327101,155,528e7793,1.0
330762,58,34c6281d,4.0
330816,112,34c6281d,1.0
334522,60,1fb35f15,16.0
334576,114,1fb35f15,1.0
338280,60,427d6624,7.0
342039,61,ae35b951,2.0
342081,103,ae35b951,7.0
342083,105,ae35b951,1.0
345798,62,28ec1b41,47.0
345800,64,28ec1b41,16.0
345828,92,28ec1b41,2.0
349557,63,933c0985,2.0
353315,63,195eadad,2.0
357074,64,d60d5b91,16.0
360833,65,3029707c,1.0
364591,65,73abbc0d,2.0
368350,66,e2c7828c,102.0
368364,80,e2c7828c,6.0
368392,108,e2c7828c,2.0
368406,122,e2c7828c,9.0
372109,67,7bced336,6.0
372165,123,7bced336,1.0
375867,67,e27a7ee4,6.0
379626,68,64c7b031,1.0
383384,68,eebf6c44,2.0
383422,106,eebf6c44,30.0
383423,107,eebf6c44,4.0
383437,121,eebf6c44,2.0
387143,69,c4f7d185,2.0
387151,77,c4f7d185,13.0
387190,116,c4f7d185,175.0
390902,70,33e281e8,7.0
390913,81,33e281e8,2.0
390914,82,33e281e8,41.0
390957,125,33e281e8,2.0
390958,126,33e281e8,1.0
394662,72,adcf79a7,6.0
394677,87,adcf79a7,6.0
394714,124,adcf79a7,1.0
398421,73,e62e92fb,6.0
398450,102,e62e92fb,1.0
398477,129,e62e92fb,7.0
402180,74,b74ae4d5,6.0
405938,74,4574cef8,6.0
409697,75,991fd8e7,2.0
409702,80,991fd8e7,1.0
