,id,gameTurn,player,value
5994285,275,PREFLOP,3dabd80b,1.0
5994292,282,PREFLOP,3dabd80b,7.0
5994312,302,PREFLOP,3dabd80b,4.0
6005566,282,TURN,3dabd80b,0.0
6013028,228,PREFLOP,560a16cb,1.0
6013123,323,PREFLOP,560a16cb,7.0
6013124,324,PREFLOP,560a16cb,6.0
6020640,324,FLOP,560a16cb,7.0
6024397,323,TURN,560a16cb,9.0
6024398,324,TURN,560a16cb,20.0
6028155,323,RIVER,560a16cb,26.0
6031818,228,PREFLOP,63249bce,1.0
6031828,238,PREFLOP,63249bce,2.0
6031846,256,PREFLOP,63249bce,8.0
6031947,357,PREFLOP,63249bce,4.0
6031966,376,PREFLOP,63249bce,1.0
6039463,357,FLOP,63249bce,10.0
6043221,357,TURN,63249bce,17.0
6050609,229,PREFLOP,3b0d27d1,4.0
6050621,241,PREFLOP,3b0d27d1,4.0
6050675,295,PREFLOP,3b0d27d1,6.0
6050746,366,PREFLOP,3b0d27d1,8.0
6058125,229,FLOP,3b0d27d1,13.0
6058137,241,FLOP,3b0d27d1,8.0
6058191,295,FLOP,3b0d27d1,8.0
6061949,295,TURN,3b0d27d1,0.0
6062020,366,TURN,3b0d27d1,4.0
6069400,230,PREFLOP,e5c3115e,2.0
6069536,366,PREFLOP,e5c3115e,8.0
6069537,367,PREFLOP,e5c3115e,6.0
6077053,367,FLOP,e5c3115e,5.0
6080810,366,TURN,e5c3115e,4.0
6088191,231,PREFLOP,b9e66be9,1.0
6088209,249,PREFLOP,b9e66be9,1.0
6088214,254,PREFLOP,b9e66be9,7.0
6106981,231,PREFLOP,17c55be5,2.0
6107016,266,PREFLOP,17c55be5,2.0
6107017,267,PREFLOP,17c55be5,1.0
6107053,303,PREFLOP,17c55be5,1.0
6107064,314,PREFLOP,17c55be5,7.0
6107147,397,PREFLOP,17c55be5,2.0
6125772,232,PREFLOP,f0085300,1.0
6125800,260,PREFLOP,f0085300,8.0
6125881,341,PREFLOP,f0085300,2.0
6125894,354,PREFLOP,f0085300,1.0
6133316,260,FLOP,f0085300,4.0
6137074,260,TURN,f0085300,0.0
6144562,232,PREFLOP,8cb2d490,6.0
6144702,372,PREFLOP,8cb2d490,2.0
6163354,234,PREFLOP,acaefd5f,15.0
6163357,237,PREFLOP,acaefd5f,1.0
6163368,248,PREFLOP,acaefd5f,2.0
6163466,346,PREFLOP,acaefd5f,2.0
6163493,373,PREFLOP,acaefd5f,1.0
6170870,234,FLOP,acaefd5f,0.0
6182145,235,PREFLOP,58eb9ee1,2.0
6182197,287,PREFLOP,58eb9ee1,7.0
6182198,288,PREFLOP,58eb9ee1,4.0
6189661,235,FLOP,58eb9ee1,0.0
6189713,287,FLOP,58eb9ee1,15.0
6189714,288,FLOP,58eb9ee1,6.0
6193471,287,TURN,58eb9ee1,23.0
6200935,235,PREFLOP,5f68b321,2.0
6219726,236,PREFLOP,d396e8cb,2.0
6238518,238,PREFLOP,a20d279f,1.0
6238559,279,PREFLOP,a20d279f,1.0
6238581,301,PREFLOP,a20d279f,1.0
6257309,239,PREFLOP,de323cf1,4.0
6257349,279,PREFLOP,de323cf1,4.0
6264865,279,FLOP,de323cf1,0.0
6276099,239,PREFLOP,4bf837fd,4.0
6294889,239,PREFLOP,75536314,4.0
6302405,239,FLOP,75536314,0.0
6313681,241,PREFLOP,cba805ec,4.0
6321197,241,FLOP,cba805ec,8.0
6324955,241,TURN,cba805ec,0.0
6332472,242,PREFLOP,388dd55b,1.0
6332489,259,PREFLOP,388dd55b,2.0
6332517,287,PREFLOP,388dd55b,7.0
6332544,314,PREFLOP,388dd55b,7.0
6332550,320,PREFLOP,388dd55b,7.0
6332556,326,PREFLOP,388dd55b,1.0
6340033,287,FLOP,388dd55b,15.0
6340060,314,FLOP,388dd55b,0.0
6340066,320,FLOP,388dd55b,0.0
6343791,287,TURN,388dd55b,23.0
6351262,242,PREFLOP,d175b229,2.0
6351288,268,PREFLOP,d175b229,12.0
6358804,268,FLOP,d175b229,24.0
6362562,268,TURN,d175b229,32.0
6370053,243,PREFLOP,2f88c2b2,2.0
6370101,291,PREFLOP,2f88c2b2,2.0
6370107,297,PREFLOP,2f88c2b2,1.0
6370131,321,PREFLOP,2f88c2b2,1.0
6370162,352,PREFLOP,2f88c2b2,2.0
6388844,244,PREFLOP,5fbc5ae0,2.0
6388857,257,PREFLOP,5fbc5ae0,1.0
6407634,244,PREFLOP,a10376ed,7.0
6407668,278,PREFLOP,a10376ed,2.0
6407729,339,PREFLOP,a10376ed,1.0
6407765,375,PREFLOP,a10376ed,2.0
6415150,244,FLOP,a10376ed,0.0
6426425,245,PREFLOP,7e99c95,4.0
6433941,245,FLOP,7e99c95,3.0
6445215,245,PREFLOP,ee5ed061,4.0
6452731,245,FLOP,ee5ed061,3.0
6456489,245,TURN,ee5ed061,0.0
6464006,246,PREFLOP,ca5061bf,2.0
6464035,275,PREFLOP,ca5061bf,7.0
6464145,385,PREFLOP,ca5061bf,1.0
6471551,275,FLOP,ca5061bf,6.0
6482797,247,PREFLOP,731b7b6b,6.0
6482801,251,PREFLOP,731b7b6b,8.0
6482828,278,PREFLOP,731b7b6b,4.0
6490313,247,FLOP,731b7b6b,0.0
6490344,278,FLOP,731b7b6b,6.0
6494102,278,TURN,731b7b6b,22.0
6501588,248,PREFLOP,e2aed547,7.0
6501589,249,PREFLOP,e2aed547,7.0
6501724,384,PREFLOP,e2aed547,2.0
6509104,248,FLOP,e2aed547,8.0
6509105,249,FLOP,e2aed547,6.0
6520378,248,PREFLOP,2063f759,7.0
6520447,317,PREFLOP,2063f759,2.0
6520492,362,PREFLOP,2063f759,2.0
6520518,388,PREFLOP,2063f759,13.0
6527894,248,FLOP,2063f759,8.0
6528034,388,FLOP,2063f759,7.0
6535410,248,RIVER,2063f759,0.0
6535550,388,RIVER,2063f759,11.0
6539169,249,PREFLOP,9bb3e59d,2.0
6539317,397,PREFLOP,9bb3e59d,2.0
6550591,397,TURN,9bb3e59d,0.0
6557960,250,PREFLOP,c8fdbb0,2.0
6557989,279,PREFLOP,c8fdbb0,4.0
6558095,385,PREFLOP,c8fdbb0,7.0
6569369,385,TURN,c8fdbb0,11.0
6576750,250,PREFLOP,2daa102e,9.0
6576754,254,PREFLOP,2daa102e,7.0
6576786,286,PREFLOP,2daa102e,2.0
6576864,364,PREFLOP,2daa102e,4.0
6576885,385,PREFLOP,2daa102e,7.0
6584266,250,FLOP,2daa102e,16.0
6584302,286,FLOP,2daa102e,0.0
6588159,385,TURN,2daa102e,11.0
6591917,385,RIVER,2daa102e,28.0
6595540,250,PREFLOP,3e6d50f3,9.0
6603056,250,FLOP,3e6d50f3,16.0
6606814,250,TURN,3e6d50f3,0.0
6614332,252,PREFLOP,cff8cf17,7.0
6614428,348,PREFLOP,cff8cf17,1.0
6625606,252,TURN,cff8cf17,0.0
6633123,253,PREFLOP,ecb4d50b,1.0
6633269,399,PREFLOP,ecb4d50b,2.0
6651913,253,PREFLOP,60d5643e,6.0
6670703,253,PREFLOP,703a45c2,6.0
6689495,255,PREFLOP,74a0363d,12.0
6689583,343,PREFLOP,74a0363d,1.0
6689598,358,PREFLOP,74a0363d,1.0
6700769,255,TURN,74a0363d,0.0
6708285,255,PREFLOP,2b05be00,12.0
6727075,255,PREFLOP,93f63b7,12.0
6727157,337,PREFLOP,93f63b7,4.0
6727184,364,PREFLOP,93f63b7,4.0
6738431,337,TURN,93f63b7,34.0
6742189,337,RIVER,93f63b7,81.0
6745866,256,PREFLOP,f03f2a74,8.0
6745891,281,PREFLOP,f03f2a74,1.0
6745911,301,PREFLOP,f03f2a74,1.0
6745921,311,PREFLOP,f03f2a74,2.0
6745954,344,PREFLOP,f03f2a74,6.0
6753382,256,FLOP,f03f2a74,0.0
6753470,344,FLOP,f03f2a74,0.0
6764657,257,PREFLOP,2cf79eba,7.0
6772173,257,FLOP,2cf79eba,6.0
6779689,257,RIVER,2cf79eba,0.0
6783447,257,PREFLOP,d20aee21,7.0
6790963,257,FLOP,d20aee21,6.0
6802238,258,PREFLOP,7b88eb26,2.0
6813512,258,TURN,7b88eb26,0.0
6821029,259,PREFLOP,8180bb81,4.0
6839820,260,PREFLOP,2bab427,2.0
6839844,284,PREFLOP,2bab427,10.0
6858611,261,PREFLOP,79f45567,7.0
6877401,261,PREFLOP,c4b1e995,7.0
6896191,261,PREFLOP,643c7449,7.0
6896192,262,PREFLOP,643c7449,1.0
6896200,270,PREFLOP,643c7449,4.0
6896213,283,PREFLOP,643c7449,6.0
6911245,283,RIVER,643c7449,0.0
6914983,263,PREFLOP,f3b0c11c,6.0
6915062,342,PREFLOP,f3b0c11c,1.0
6922499,263,FLOP,f3b0c11c,6.0
6926257,263,TURN,f3b0c11c,24.0
6933773,263,PREFLOP,9959e0f7,6.0
6933842,332,PREFLOP,9959e0f7,2.0
6933855,345,PREFLOP,9959e0f7,1.0
6941289,263,FLOP,9959e0f7,6.0
6945047,263,TURN,9959e0f7,24.0
6945116,332,TURN,9959e0f7,0.0
6952565,265,PREFLOP,6f8edaad,7.0
6971355,265,PREFLOP,20ef3a53,7.0
6978871,265,FLOP,20ef3a53,0.0
6990145,265,PREFLOP,f1921380,7.0
7008936,266,PREFLOP,4f11278a,1.0
7008946,276,PREFLOP,4f11278a,6.0
7008972,302,PREFLOP,4f11278a,2.0
7020220,276,TURN,4f11278a,4.0
7027726,266,PREFLOP,be21fa9,2.0
7046518,268,PREFLOP,dcc409d0,12.0
7046615,365,PREFLOP,dcc409d0,1.0
7054034,268,FLOP,dcc409d0,24.0
7057792,268,TURN,dcc409d0,32.0
7061550,268,RIVER,dcc409d0,0.0
7065308,268,PREFLOP,cb75b3a5,12.0
7065312,272,PREFLOP,cb75b3a5,1.0
7084099,269,PREFLOP,3ce33720,1.0
7084191,361,PREFLOP,3ce33720,2.0
7102890,270,PREFLOP,4f8ec329,4.0
7102912,292,PREFLOP,4f8ec329,2.0
7102932,312,PREFLOP,4f8ec329,6.0
7102978,358,PREFLOP,4f8ec329,8.0
7110448,312,FLOP,4f8ec329,6.0
7110494,358,FLOP,4f8ec329,0.0
7114206,312,TURN,4f8ec329,29.0
7121680,270,PREFLOP,6bf17f8d,4.0
7121693,283,PREFLOP,6bf17f8d,6.0
7121705,295,PREFLOP,6bf17f8d,6.0
7121714,304,PREFLOP,6bf17f8d,6.0
7129221,295,FLOP,6bf17f8d,8.0
7129230,304,FLOP,6bf17f8d,0.0
7140470,270,PREFLOP,ef365f1,4.0
7140484,284,PREFLOP,ef365f1,10.0
7140549,349,PREFLOP,ef365f1,1.0
7147986,270,FLOP,ef365f1,0.0
7151758,284,TURN,ef365f1,6.0
7159261,271,PREFLOP,672e1570,1.0
7159286,296,PREFLOP,672e1570,1.0
7178051,271,PREFLOP,9cde2184,6.0
7178068,288,PREFLOP,9cde2184,4.0
7185567,271,FLOP,9cde2184,5.0
7185584,288,FLOP,9cde2184,6.0
7189325,271,TURN,9cde2184,12.0
7189342,288,TURN,9cde2184,20.0
7196841,271,PREFLOP,e577bcc2,6.0
7196917,347,PREFLOP,e577bcc2,1.0
7196964,394,PREFLOP,e577bcc2,1.0
7215633,273,PREFLOP,f464df89,2.0
7234424,274,PREFLOP,c41d52a6,7.0
7234436,286,PREFLOP,c41d52a6,1.0
7234473,323,PREFLOP,c41d52a6,2.0
7241940,274,FLOP,c41d52a6,15.0
7245698,274,TURN,c41d52a6,0.0
7253214,274,PREFLOP,f0282539,7.0
7253233,293,PREFLOP,f0282539,2.0
7260730,274,FLOP,f0282539,15.0
7272005,275,PREFLOP,b1883bd4,7.0
7279521,275,FLOP,b1883bd4,6.0
7290796,276,PREFLOP,57c87cfc,6.0
7302070,276,TURN,57c87cfc,4.0
7309587,277,PREFLOP,93b4ae75,1.0
7309589,279,PREFLOP,93b4ae75,2.0
7328378,278,PREFLOP,7edbcde8,4.0
7328385,285,PREFLOP,7edbcde8,7.0
7328397,297,PREFLOP,7edbcde8,2.0
7335894,278,FLOP,7edbcde8,6.0
7335913,297,FLOP,7edbcde8,0.0
7339652,278,TURN,7edbcde8,22.0
7339659,285,TURN,7edbcde8,5.0
7343417,285,RIVER,7edbcde8,8.0
7347172,282,PREFLOP,aff79f78,7.0
7365964,284,PREFLOP,45865b74,2.0
7384755,285,PREFLOP,137047c1,1.0
7384786,316,PREFLOP,137047c1,1.0
7384860,390,PREFLOP,137047c1,4.0
7403545,285,PREFLOP,9173aa36,7.0
7403627,367,PREFLOP,9173aa36,1.0
7414819,285,TURN,9173aa36,5.0
7418577,285,RIVER,9173aa36,8.0
7422336,286,PREFLOP,375199c4,2.0
7441128,288,PREFLOP,726bf4d6,4.0
7441180,340,PREFLOP,726bf4d6,6.0
7441231,391,PREFLOP,726bf4d6,1.0
7448644,288,FLOP,726bf4d6,6.0
7459919,289,PREFLOP,7491075f,1.0
7478709,289,PREFLOP,dc10ee6d,6.0
7489983,289,TURN,dc10ee6d,7.0
7493741,289,RIVER,dc10ee6d,0.0
7497499,289,PREFLOP,7a708109,6.0
7497584,374,PREFLOP,7a708109,1.0
7508773,289,TURN,7a708109,7.0
7516290,290,PREFLOP,39637c9,1.0
7535080,290,PREFLOP,b837260b,2.0
7542596,290,FLOP,b837260b,0.0
7553871,291,PREFLOP,5f865af8,7.0
7553884,304,PREFLOP,5f865af8,6.0
7565145,291,TURN,5f865af8,0.0
7572662,292,PREFLOP,1a8d0688,2.0
7583936,292,TURN,1a8d0688,0.0
7591453,293,PREFLOP,e17d327c,2.0
7591459,299,PREFLOP,e17d327c,4.0
7610247,297,PREFLOP,6351b050,2.0
7629045,305,PREFLOP,9df2a26a,1.0
7629046,306,PREFLOP,9df2a26a,5.0
7647835,305,PREFLOP,d5e4fed0,2.0
7666626,306,PREFLOP,411e4679,5.0
7677900,306,TURN,411e4679,0.0
7685416,306,PREFLOP,9b670220,5.0
7704207,307,PREFLOP,51fc1095,5.0
7722999,309,PREFLOP,7ea39166,1.0
7723015,325,PREFLOP,7ea39166,1.0
7723034,344,PREFLOP,7ea39166,1.0
7723076,386,PREFLOP,7ea39166,2.0
7741789,309,PREFLOP,705e2907,2.0
7741790,310,PREFLOP,705e2907,11.0
7741869,389,PREFLOP,705e2907,8.0
7749385,389,FLOP,705e2907,0.0
7760580,310,PREFLOP,360c1750,2.0
7760603,333,PREFLOP,360c1750,7.0
7771877,333,TURN,360c1750,5.0
7779370,310,PREFLOP,daa37008,11.0
7786886,310,FLOP,daa37008,42.0
7798161,311,PREFLOP,68c52ee7,1.0
7798179,329,PREFLOP,68c52ee7,9.0
7809453,329,TURN,68c52ee7,6.0
7816951,311,PREFLOP,c27a2b7e,2.0
7817026,386,PREFLOP,c27a2b7e,1.0
7835742,312,PREFLOP,59d27cb0,6.0
7843258,312,FLOP,59d27cb0,6.0
7847016,312,TURN,59d27cb0,29.0
7854533,313,PREFLOP,b90795ae,1.0
7873324,314,PREFLOP,ee3abca4,1.0
7892115,315,PREFLOP,47a489e8,97.0
7910905,315,PREFLOP,2ed54c26,97.0
7929696,316,PREFLOP,f6f631b,2.0
7948486,316,PREFLOP,402ef5dc,2.0
7967277,317,PREFLOP,8f7d03e0,1.0
7986068,318,PREFLOP,1fc21e71,1.0
7986090,340,PREFLOP,1fc21e71,6.0
7993606,340,FLOP,1fc21e71,0.0
8004859,319,PREFLOP,aea34018,1.0
8023649,319,PREFLOP,40c94df1,1.0
8042440,320,PREFLOP,3215b047,7.0
8042442,322,PREFLOP,3215b047,1.0
8061230,320,PREFLOP,1b7562db,7.0
8080021,321,PREFLOP,566e7a0e,2.0
8098812,322,PREFLOP,7733ed1e,2.0
8117603,323,PREFLOP,a0b94054,7.0
8117632,352,PREFLOP,a0b94054,1.0
8117641,361,PREFLOP,a0b94054,2.0
8128877,323,TURN,a0b94054,9.0
8132635,323,RIVER,a0b94054,26.0
8136394,324,PREFLOP,287ae208,6.0
8136416,346,PREFLOP,287ae208,4.0
8136417,347,PREFLOP,287ae208,1.0
8143910,324,FLOP,287ae208,7.0
8147668,324,TURN,287ae208,20.0
8155187,327,PREFLOP,25805aef,1.0
8155192,332,PREFLOP,25805aef,2.0
8173978,328,PREFLOP,a25a1ab6,1.0
8173986,336,PREFLOP,a25a1ab6,2.0
8173987,337,PREFLOP,a25a1ab6,1.0
8192769,329,PREFLOP,67b8a027,9.0
8211561,331,PREFLOP,244230d8,1.0
8211564,334,PREFLOP,244230d8,1.0
8230353,333,PREFLOP,30c7d5bb,1.0
8249143,333,PREFLOP,ca4c51f4,7.0
8260417,333,TURN,ca4c51f4,5.0
8264175,333,RIVER,ca4c51f4,0.0
8267934,334,PREFLOP,5345004e,1.0
8286725,335,PREFLOP,d5f8ce9b,1.0
8305515,335,PREFLOP,d55d2a20,7.0
8324305,335,PREFLOP,becfb50c,7.0
8331821,335,FLOP,becfb50c,0.0
8343097,337,PREFLOP,fd7e26ed,4.0
8343098,338,PREFLOP,fd7e26ed,7.0
8350614,338,FLOP,fd7e26ed,8.0
8361888,338,PREFLOP,f26e9b60,2.0
8361920,370,PREFLOP,f26e9b60,2.0
8361939,389,PREFLOP,f26e9b60,1.0
8380681,341,PREFLOP,192fecc9,2.0
8380692,352,PREFLOP,192fecc9,24.0
8380700,360,PREFLOP,192fecc9,4.0
8380708,368,PREFLOP,192fecc9,14.0
8399472,342,PREFLOP,850b8159,1.0
8418264,344,PREFLOP,24006c4e,6.0
8437058,348,PREFLOP,dbc2b8ee,1.0
8437081,371,PREFLOP,dbc2b8ee,38.0
8444597,371,FLOP,dbc2b8ee,66.0
8455849,349,PREFLOP,7591991,2.0
8455855,355,PREFLOP,7591991,7.0
8455859,359,PREFLOP,7591991,2.0
8463371,355,FLOP,7591991,5.0
8474640,350,PREFLOP,5b312652,7.0
8493433,353,PREFLOP,c058f9e2,2.0
8493452,372,PREFLOP,c058f9e2,2.0
8512223,353,PREFLOP,6c72524d,6.0
8519739,353,FLOP,6c72524d,11.0
8531013,353,PREFLOP,3bf6afb7,6.0
8549805,355,PREFLOP,eb75aa21,1.0
8568596,356,PREFLOP,bc890b55,19.0
8576112,356,FLOP,bc890b55,34.0
8587387,357,PREFLOP,cc461b61,4.0
8587401,371,PREFLOP,cc461b61,38.0
8606180,360,PREFLOP,243a6c56,4.0
8606205,385,PREFLOP,243a6c56,7.0
8617479,385,TURN,243a6c56,11.0
8621237,385,RIVER,243a6c56,28.0
8624972,362,PREFLOP,90c99c8f,2.0
8643763,363,PREFLOP,25e4362a,2.0
8643768,368,PREFLOP,25e4362a,14.0
8643775,375,PREFLOP,25e4362a,2.0
8655042,368,TURN,25e4362a,21.0
8658795,363,RIVER,25e4362a,6.0
8658800,368,RIVER,25e4362a,113.0
8662554,364,PREFLOP,916f9a7d,2.0
8662572,382,PREFLOP,916f9a7d,2.0
8670088,382,FLOP,916f9a7d,4.0
8681346,366,PREFLOP,2302fb94,8.0
8700139,369,PREFLOP,993d8c32,1.0
8718932,372,PREFLOP,241c5c05,1.0
8718938,378,PREFLOP,241c5c05,2.0
8718947,387,PREFLOP,241c5c05,4.0
8718959,399,PREFLOP,241c5c05,1.0
8737723,373,PREFLOP,7715dd4d,1.0
8756518,378,PREFLOP,22671596,1.0
8775308,378,PREFLOP,bbf8ff07,2.0
8794099,379,PREFLOP,eef55ba,4.0
8801615,379,FLOP,eef55ba,8.0
8805373,379,TURN,eef55ba,12.0
8809131,379,RIVER,eef55ba,0.0
8812889,379,PREFLOP,129d422d,4.0
8812898,388,PREFLOP,129d422d,13.0
8820405,379,FLOP,129d422d,8.0
8820414,388,FLOP,129d422d,7.0
8824163,379,TURN,129d422d,12.0
8827930,388,RIVER,129d422d,11.0
8831683,383,PREFLOP,49765e52,6.0
8850474,384,PREFLOP,41aec37d,4.0
8850477,387,PREFLOP,41aec37d,2.0
8850488,398,PREFLOP,41aec37d,2.0
8857990,384,FLOP,41aec37d,2.0
8861748,384,TURN,41aec37d,4.0
8861762,398,TURN,41aec37d,0.0
8865506,384,RIVER,41aec37d,0.0
8869264,384,PREFLOP,45058f9c,4.0
8876780,384,FLOP,45058f9c,2.0
8880538,384,TURN,45058f9c,4.0
8888057,387,PREFLOP,1909dc9a,4.0
8895573,387,FLOP,1909dc9a,0.0
8906853,393,PREFLOP,c80aefad,1.0
8925646,396,PREFLOP,74d355b5,2.0
8944438,398,PREFLOP,9b5d0c44,2.0
8963231,401,PREFLOP,8569abf6,9.0
8970747,401,FLOP,8569abf6,16.0
8982022,402,PREFLOP,61b28b59,42.0
8989538,402,FLOP,61b28b59,148.0
9000812,402,PREFLOP,101a15e1,42.0
9000828,418,PREFLOP,101a15e1,2.0
9000840,430,PREFLOP,101a15e1,1.0
9000848,438,PREFLOP,101a15e1,1.0
9019602,402,PREFLOP,4c5d4b85,42.0
9019655,455,PREFLOP,4c5d4b85,2.0
9038392,402,PREFLOP,fae8a8e,42.0
9057183,403,PREFLOP,739191e0,7.0
9057199,419,PREFLOP,739191e0,2.0
9057217,437,PREFLOP,739191e0,2.0
9064733,437,FLOP,739191e0,0.0
9068457,403,TURN,739191e0,26.0
9075973,403,PREFLOP,d3968920,7.0
9087247,403,TURN,d3968920,26.0
9091005,403,RIVER,d3968920,0.0
9094763,403,PREFLOP,f979b0d4,7.0
9094783,423,PREFLOP,f979b0d4,1.0
9094788,428,PREFLOP,f979b0d4,7.0
9094796,436,PREFLOP,f979b0d4,1.0
9102304,428,FLOP,f979b0d4,14.0
9106037,403,TURN,f979b0d4,26.0
9106062,428,TURN,f979b0d4,28.0
9109820,428,RIVER,f979b0d4,56.0
9113553,403,PREFLOP,41c246a,7.0
9113558,408,PREFLOP,41c246a,7.0
9113582,432,PREFLOP,41c246a,15.0
9121098,432,FLOP,41c246a,0.0
9124827,403,TURN,41c246a,26.0
9132344,404,PREFLOP,34821168,1.0
9132347,407,PREFLOP,34821168,7.0
9132386,446,PREFLOP,34821168,1.0
9139863,407,FLOP,34821168,0.0
9151134,404,PREFLOP,a8a96b66,1.0
9169925,405,PREFLOP,96a7db34,1.0
9169964,444,PREFLOP,96a7db34,2.0
9169965,445,PREFLOP,96a7db34,7.0
9177481,445,FLOP,96a7db34,8.0
9188715,405,PREFLOP,1de9fcf2,1.0
9188732,422,PREFLOP,1de9fcf2,7.0
9188748,438,PREFLOP,1de9fcf2,2.0
9188749,439,PREFLOP,1de9fcf2,4.0
9188761,451,PREFLOP,1de9fcf2,1.0
9188762,452,PREFLOP,1de9fcf2,4.0
9188767,457,PREFLOP,1de9fcf2,6.0
9196248,422,FLOP,1de9fcf2,11.0
9196283,457,FLOP,1de9fcf2,13.0
9200041,457,TURN,1de9fcf2,2.0
9207506,406,PREFLOP,9c5d9afb,1.0
9207524,424,PREFLOP,9c5d9afb,2.0
9226296,406,PREFLOP,31a03adc,2.0
9245087,407,PREFLOP,548410f3,7.0
9245094,414,PREFLOP,548410f3,24.0
9252610,414,FLOP,548410f3,28.0
9263878,408,PREFLOP,d53076fa,7.0
9275152,408,TURN,d53076fa,0.0
9282669,409,PREFLOP,f4ee3502,7.0
9282716,456,PREFLOP,f4ee3502,2.0
9301459,409,PREFLOP,c71a3db7,2.0
9320249,409,PREFLOP,23832065,7.0
9320262,422,PREFLOP,23832065,7.0
9327765,409,FLOP,23832065,0.0
9327778,422,FLOP,23832065,11.0
9335294,422,RIVER,23832065,0.0
9339040,410,PREFLOP,e70d0f2,7.0
9339185,555,PREFLOP,e70d0f2,1.0
9339188,558,PREFLOP,e70d0f2,1.0
9346556,410,FLOP,e70d0f2,9.0
9354072,410,RIVER,e70d0f2,34.0
9357830,410,PREFLOP,a237466c,2.0
9357849,429,PREFLOP,a237466c,2.0
9357865,445,PREFLOP,a237466c,7.0
9357873,453,PREFLOP,a237466c,1.0
9376620,410,PREFLOP,32810a09,7.0
9376643,433,PREFLOP,32810a09,7.0
9384136,410,FLOP,32810a09,9.0
9384159,433,FLOP,32810a09,9.0
9391652,410,RIVER,32810a09,34.0
9391675,433,RIVER,32810a09,12.0
9395411,411,PREFLOP,a9063c60,4.0
9395423,423,PREFLOP,a9063c60,2.0
9402927,411,FLOP,a9063c60,4.0
9410443,411,RIVER,a9063c60,0.0
9410455,423,RIVER,a9063c60,0.0
9414201,411,PREFLOP,cd0e95a1,4.0
9414212,422,PREFLOP,cd0e95a1,7.0
9421717,411,FLOP,cd0e95a1,4.0
9432992,412,PREFLOP,244b00c7,1.0
9433000,420,PREFLOP,244b00c7,14.0
9433007,427,PREFLOP,244b00c7,1.0
9440516,420,FLOP,244b00c7,10.0
9451782,412,PREFLOP,5d4351a2,2.0
9451790,420,PREFLOP,5d4351a2,14.0
9459306,420,FLOP,5d4351a2,10.0
9470572,412,PREFLOP,7dc09cce,2.0
9470586,426,PREFLOP,7dc09cce,2.0
9470609,449,PREFLOP,7dc09cce,7.0
9481883,449,TURN,7dc09cce,6.0
9489363,413,PREFLOP,b7688b,1.0
9489364,414,PREFLOP,b7688b,1.0
9508154,414,PREFLOP,671d2577,24.0
9508155,415,PREFLOP,671d2577,7.0
9515670,414,FLOP,671d2577,28.0
9519429,415,TURN,671d2577,9.0
9523186,414,RIVER,671d2577,0.0
9523187,415,RIVER,671d2577,27.0
9526945,415,PREFLOP,8a215d27,1.0
9526949,419,PREFLOP,8a215d27,1.0
9545735,415,PREFLOP,57e77cb0,2.0
9564526,416,PREFLOP,fe1474cd,1.0
9564555,445,PREFLOP,fe1474cd,2.0
9583316,416,PREFLOP,1fcb2e6e,7.0
9602106,416,PREFLOP,24eee47c,7.0
9620896,416,PREFLOP,f855333a,7.0
9620901,421,PREFLOP,f855333a,2.0
9620904,424,PREFLOP,f855333a,1.0
9639687,417,PREFLOP,fd266db1,1.0
9639695,425,PREFLOP,fd266db1,1.0
9639709,439,PREFLOP,fd266db1,1.0
9639710,440,PREFLOP,fd266db1,2.0
9658477,417,PREFLOP,74fc55f9,1.0
9658500,440,PREFLOP,74fc55f9,7.0
9658508,448,PREFLOP,74fc55f9,2.0
9658592,532,PREFLOP,74fc55f9,1.0
9658606,546,PREFLOP,74fc55f9,7.0
9658607,547,PREFLOP,74fc55f9,4.0
9658621,561,PREFLOP,74fc55f9,1.0
9658655,595,PREFLOP,74fc55f9,2.0
9658688,628,PREFLOP,74fc55f9,2.0
9658764,704,PREFLOP,74fc55f9,2.0
9658769,709,PREFLOP,74fc55f9,6.0
9658780,720,PREFLOP,74fc55f9,1.0
9658813,753,PREFLOP,74fc55f9,5.0
9658830,770,PREFLOP,74fc55f9,1.0
9658836,776,PREFLOP,74fc55f9,1.0
9658909,849,PREFLOP,74fc55f9,6.0
9666204,628,FLOP,74fc55f9,5.0
9666329,753,FLOP,74fc55f9,10.0
9677268,418,PREFLOP,36cdfec5,2.0
9696058,418,PREFLOP,d637767c,2.0
9714849,419,PREFLOP,6d83087d,2.0
9722365,419,FLOP,6d83087d,0.0
9733641,421,PREFLOP,a3f52c5b,2.0
9752433,423,PREFLOP,51697d7,2.0
9771223,423,PREFLOP,18a6ea77,2.0
9790014,424,PREFLOP,25af5aa3,2.0
9790015,425,PREFLOP,25af5aa3,5.0
9790032,442,PREFLOP,25af5aa3,1.0
9790046,456,PREFLOP,25af5aa3,12.0
9790047,457,PREFLOP,25af5aa3,6.0
9797531,425,FLOP,25af5aa3,5.0
9797563,457,FLOP,25af5aa3,13.0
9801321,457,TURN,25af5aa3,2.0
9808805,425,PREFLOP,56edcf0d,5.0
9827596,426,PREFLOP,ea43933,2.0
9846388,428,PREFLOP,afc4af7f,7.0
9846393,433,PREFLOP,afc4af7f,2.0
9865178,428,PREFLOP,bdaaf0b2,7.0
9883969,429,PREFLOP,57c14ce3,1.0
9883991,451,PREFLOP,57c14ce3,6.0
9883992,452,PREFLOP,57c14ce3,4.0
